,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbregressor__n_estimators,param_xgbregressor__min_child_weight,param_xgbregressor__max_samples,param_xgbregressor__max_depth,param_xgbregressor__importance_type,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,14.710648441314698,0.5068917092878344,0.7896945953369141,0.2360172072382302,40,9,750,750,weight,"{'xgbregressor__n_estimators': 40, 'xgbregressor__min_child_weight': 9, 'xgbregressor__max_samples': 750, 'xgbregressor__max_depth': 750, 'xgbregressor__importance_type': 'weight'}",0.8514959045496364,0.8597070677313211,0.8365815573503225,0.8188552101279593,0.813593287167225,0.8360466053852929,0.01788004511514323,5
1,19.491967153549194,0.4596738759938808,0.6135638236999512,0.08546087265483758,530,1,60,310,total_cover,"{'xgbregressor__n_estimators': 530, 'xgbregressor__min_child_weight': 1, 'xgbregressor__max_samples': 60, 'xgbregressor__max_depth': 310, 'xgbregressor__importance_type': 'total_cover'}",0.8420350082481354,0.8480682726374358,0.7770979516189793,0.8226289723785423,0.8243030995608699,0.8228266608887926,0.02489752347254244,18
2,14.040697860717774,0.6607814936256323,0.7067165851593018,0.23578254009828256,40,2,150,200,weight,"{'xgbregressor__n_estimators': 40, 'xgbregressor__min_child_weight': 2, 'xgbregressor__max_samples': 150, 'xgbregressor__max_depth': 200, 'xgbregressor__importance_type': 'weight'}",0.8391450562142442,0.8144149229472862,0.8155456344045114,0.8182605696411483,0.8009557502278696,0.8176643866870119,0.012296351130373117,23
3,23.72005033493042,1.3047264559257954,0.8781609058380127,0.1277306354325159,310,2,1020,210,total_gain,"{'xgbregressor__n_estimators': 310, 'xgbregressor__min_child_weight': 2, 'xgbregressor__max_samples': 1020, 'xgbregressor__max_depth': 210, 'xgbregressor__importance_type': 'total_gain'}",0.8389177427091441,0.812941946646178,0.8154872845238662,0.8183433861375304,0.8009426019106985,0.8173265923854836,0.012314665707033802,28
4,18.386099815368652,0.633210305673269,0.747514009475708,0.11704248122708615,510,1,340,920,total_cover,"{'xgbregressor__n_estimators': 510, 'xgbregressor__min_child_weight': 1, 'xgbregressor__max_samples': 340, 'xgbregressor__max_depth': 920, 'xgbregressor__importance_type': 'total_cover'}",0.8420350078578513,0.8480682724239353,0.7770979514317898,0.8226289722496345,0.8243030990937438,0.8228266606113909,0.024897523432457554,19
5,103.56932544708252,8.650763625084434,1.1691740036010743,0.0423828870344419,470,9,790,260,gain,"{'xgbregressor__n_estimators': 470, 'xgbregressor__min_child_weight': 9, 'xgbregressor__max_samples': 790, 'xgbregressor__max_depth': 260, 'xgbregressor__importance_type': 'gain'}",0.8500499874073005,0.8524945130788232,0.8304001286340824,0.8214620820176464,0.8128864937196727,0.8334586409715051,0.015582826254831969,13
6,32.018660116195676,0.9701858005168114,0.6959465503692627,0.02969455941608493,690,2,540,690,weight,"{'xgbregressor__n_estimators': 690, 'xgbregressor__min_child_weight': 2, 'xgbregressor__max_samples': 540, 'xgbregressor__max_depth': 690, 'xgbregressor__importance_type': 'weight'}",0.8389177479783897,0.812941952869365,0.8154872894503971,0.8183433876799086,0.8009426091022958,0.8173265974160714,0.012314665076280587,26
7,86.77347569465637,17.269942781593375,0.9893573760986328,0.09085609930309903,770,7,800,950,gain,"{'xgbregressor__n_estimators': 770, 'xgbregressor__min_child_weight': 7, 'xgbregressor__max_samples': 800, 'xgbregressor__max_depth': 950, 'xgbregressor__importance_type': 'gain'}",0.8481681887285067,0.8490377637114042,0.8376643239504911,0.8340615011895782,0.8228086014623616,0.8383480758084684,0.009705890445954853,3
8,25.52560167312622,0.37179799546956277,0.7205794334411622,0.02633649531111237,300,2,340,360,total_gain,"{'xgbregressor__n_estimators': 300, 'xgbregressor__min_child_weight': 2, 'xgbregressor__max_samples': 340, 'xgbregressor__max_depth': 360, 'xgbregressor__importance_type': 'total_gain'}",0.8389177425387835,0.8129419464978433,0.815487284384189,0.8183433860920912,0.8009426017242138,0.8173265922474242,0.012314665710902103,29
9,53.3872031211853,1.9993414164648668,0.9123587131500244,0.04518413794539108,640,6,440,30,weight,"{'xgbregressor__n_estimators': 640, 'xgbregressor__min_child_weight': 6, 'xgbregressor__max_samples': 440, 'xgbregressor__max_depth': 30, 'xgbregressor__importance_type': 'weight'}",0.8504786264665575,0.8580024940219729,0.8622519036696139,0.8050392313028555,0.8164796696697842,0.8384503850261569,0.023205574220262246,1
